ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1925638,PILATO Benedetta,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 100m Breaststroke,NA
1925638,PILATO Benedetta,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 4 x 100m Medley Relay,NA
1925639,BIGINELLI Maia,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Diving,Womens 10m Platform,NA
1925640,JODOIN di MARIA Sarah,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Diving,Womens 10m Platform,NA
1925641,BERTOCCHI Elena,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Diving,Womens 3m Springboard,NA
1925641,BERTOCCHI Elena,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Diving,Womens Synchronised 3m Springboard,NA
1925642,PELLACANI Chiara,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Diving,Womens 3m Springboard,NA
1925642,PELLACANI Chiara,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Diving,Womens Synchronised 3m Springboard,NA
1925643,MARSAGLIA Lorenzo,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Diving,Mens 3m Springboard,NA
1925643,MARSAGLIA Lorenzo,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Diving,Mens Synchronised 3m Springboard,NA
1925644,TOCCI Giovanni,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Diving,Mens 3m Springboard,NA
1925644,TOCCI Giovanni,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Diving,Mens Synchronised 3m Springboard,NA
1925645,LARSEN Andreas Sargent,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Diving,Mens 10m Platform,NA
1925647,BRUNI Lorenzo,M,NA,190,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1925649,CONDEMI Francesco,M,NA,190,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1925652,del LUNGO Marco,M,NA,190,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1925653,di FULVIO Francesco,M,NA,190,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1925654,di SOMMA Edoardo,M,NA,185,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1925656,ECHENIQUE Gonzalo,M,NA,194,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1925657,FONDELLI Andrea,M,NA,190,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1925658,GIANAZZA Tommaso,M,NA,194,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1925659,IOCCHI GRATTA Matteo,M,NA,195,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1925664,NICOSIA Gianmarco,M,NA,198,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1925665,PRESCIUTTI Nicholas,M,NA,190,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1925666,RENZUTO IODICE Vincenzo,M,NA,190,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1925667,VELOTTO Alessandro,M,NA,185,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Men,NA
1925668,FRANCESCHI Sara,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 200m Individual Medley,NA
1925668,FRANCESCHI Sara,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 400m Individual Medley,NA
1925669,ZAZZERI Lorenzo,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 100m Freestyle Relay,NA
1925669,ZAZZERI Lorenzo,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mens 50m Freestyle,NA
1925671,CARINI Giacomo,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mens 200m Butterfly,NA
1925671,CARINI Giacomo,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 100m Medley Relay,NA
1925675,CONTE BONIN Paolo,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 100m Freestyle Relay,NA
1925675,CONTE BONIN Paolo,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1925677,de TULLIO Luca,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mens 1500m Freestyle,NA
1925677,de TULLIO Luca,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mens 800m Freestyle,NA
1925678,de TULLIO Marco,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mens 400m Freestyle,NA
1925681,DEPLANO Leonardo,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mens 100m Freestyle,NA
1925681,DEPLANO Leonardo,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 100m Freestyle Relay,NA
1925681,DEPLANO Leonardo,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mens 50m Freestyle,NA
1925683,LAMBERTI Matteo,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mens 400m Freestyle,NA
1925684,LAMBERTI Michele,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mens 100m Backstroke,NA
1925684,LAMBERTI Michele,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mixed 4 x 100m Medley Relay,NA
1925686,MEGLI Filippo,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mens 200m Freestyle,NA
1925686,MEGLI Filippo,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 200m Freestyle Relay,NA
1925690,RAGAINI Alessandro,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mens 200m Freestyle,NA
1925690,RAGAINI Alessandro,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mens 4 x 200m Freestyle Relay,NA
1925691,RESTIVO Matteo,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mens 200m Backstroke,NA
1925692,VIBERTI Ludovico Blu Art,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mens 100m Breaststroke,NA
1925693,GIOVANNINI Riccardo,M,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Diving,Mens 10m Platform,NA
1925700,GABBRIELLESCHI Giulia,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Marathon Swimming,Womens 10km,NA
1925701,CERRUTI Linda,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Artistic Swimming,Team,NA
1925701,CERRUTI Linda,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Artistic Swimming,Duet,NA
1925702,ZUNINO Francesca,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Artistic Swimming,Team,NA
1925703,SPORTELLI Isotta,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Artistic Swimming,Team,NA
1925706,PICCOLI Enrica,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Artistic Swimming,Team,NA
1925707,PEDOTTI Susanna,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Artistic Swimming,Team,NA
1925711,IACOACCI Marta,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Artistic Swimming,Team,NA
1925713,MASTROIANNI Sofia,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Artistic Swimming,Team,NA
1925715,VERNICE Giulia,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Artistic Swimming,Team,NA
1925719,RUGGIERO Lucrezia,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Artistic Swimming,Team,NA
1925719,RUGGIERO Lucrezia,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Artistic Swimming,Duet,NA
1925721,ANGIOLINI Lisa,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 100m Breaststroke,NA
1925725,COCCONCELLI Costanza,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 100m Butterfly,NA
1925725,COCCONCELLI Costanza,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mixed 4 x 100m Medley Relay,NA
1925727,D'INNOCENZO Giulia,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 4 x 200m Freestyle Relay,NA
1925727,D'INNOCENZO Giulia,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1925728,CURTIS Sara,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 4 x 100m Freestyle Relay,NA
1925728,CURTIS Sara,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 50m Freestyle,NA
1925733,ARTAMONOVA Sona,F,NA,NA,NA,Czechia,CZE,2024 Summer,2024,Summer,Paris,Artistic Gymnastics,Women,NA
1925733,ARTAMONOVA Sona,F,NA,NA,NA,Czechia,CZE,2024 Summer,2024,Summer,Paris,Artistic Gymnastics,Womens All-Around,NA
1925733,ARTAMONOVA Sona,F,NA,NA,NA,Czechia,CZE,2024 Summer,2024,Summer,Paris,Artistic Gymnastics,Womens Balance Beam,NA
1925733,ARTAMONOVA Sona,F,NA,NA,NA,Czechia,CZE,2024 Summer,2024,Summer,Paris,Artistic Gymnastics,Womens Floor Exercise,NA
1925733,ARTAMONOVA Sona,F,NA,NA,NA,Czechia,CZE,2024 Summer,2024,Summer,Paris,Artistic Gymnastics,Womens Uneven Bars,NA
1925733,ARTAMONOVA Sona,F,NA,NA,NA,Czechia,CZE,2024 Summer,2024,Summer,Paris,Artistic Gymnastics,Womens Vault,NA
1925749,KLAMMERT David,M,NA,NA,NA,Czechia,CZE,2024 Summer,2024,Summer,Paris,Judo,Men -90 kg,NA
1925750,KRPALEK Lukas,M,NA,NA,NA,Czechia,CZE,2024 Summer,2024,Summer,Paris,Judo,Men +100 kg,NA
1925751,ZACHOVA Renata,F,NA,NA,NA,Czechia,CZE,2024 Summer,2024,Summer,Paris,Judo,Women -63 kg,NA
1925762,GRYCZ Marek,M,NA,NA,NA,Czechia,CZE,2024 Summer,2024,Summer,Paris,Modern Pentathlon,Mens Individual,NA
1925763,HLAVACKOVA Lucie,F,NA,NA,NA,Czechia,CZE,2024 Summer,2024,Summer,Paris,Modern Pentathlon,Womens Individual,NA
1925766,NOVOTNA Veronika,F,NA,NA,NA,Czechia,CZE,2024 Summer,2024,Summer,Paris,Modern Pentathlon,Womens Individual,NA
1925768,VLACH Martin,M,NA,NA,NA,Czechia,CZE,2024 Summer,2024,Summer,Paris,Modern Pentathlon,Mens Individual,NA
1925785,FANGIO Francesca,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 200m Breaststroke,NA
1925790,MENICUCCI Emma Virginia,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 4 x 100m Freestyle Relay,NA
1925790,MENICUCCI Emma Virginia,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1925791,MORINI Sofia,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 4 x 100m Freestyle Relay,NA
1925791,MORINI Sofia,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 4 x 100m Medley Relay,NA
1925791,MORINI Sofia,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 4 x 200m Freestyle Relay,NA
1925791,MORINI Sofia,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1925791,MORINI Sofia,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Mixed 4 x 100m Medley Relay,NA
1925793,PANZIERA Margherita,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 200m Backstroke,NA
1925793,PANZIERA Margherita,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 4 x 100m Medley Relay,NA
1925795,RAMATELLI Giulia,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 4 x 200m Freestyle Relay,NA
1925795,RAMATELLI Giulia,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1925797,SCOTTO di CARLO Viola,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 100m Butterfly,NA
1925797,SCOTTO di CARLO Viola,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 4 x 100m Medley Relay,NA
1925798,TARANTINO Chiara,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 4 x 100m Freestyle Relay,NA
1925798,TARANTINO Chiara,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1925803,BIAGIOTTI Matilde,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Womens 4 x 200m Freestyle Relay,NA
1925803,BIAGIOTTI Matilde,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Swimming,Relay Only Athlete,NA
1925804,TADDEUCCI Ginevra,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Marathon Swimming,Womens 10km,Bronze
1925804,TADDEUCCI Ginevra,F,NA,NA,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Marathon Swimming,Womens 1500m Freestyle,Bronze
1925805,AVEGNO Silvia,F,NA,178,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1925806,BANCHELLI Caterina,F,NA,178,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1925807,BIANCONI Roberta,F,NA,176,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1925808,COCCHIERE Agnese,F,NA,170,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1925809,CONDORELLI Giuseppina Aurora,F,NA,176,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1925811,GALARDI Giuditta,F,NA,173,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1925813,GIUSTINI Sofia,F,NA,170,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1925814,MARLETTA Claudia Roberta,F,NA,177,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1925815,PALMIERI Valeria,F,NA,176,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1925816,PICOZZI Domitilla,F,NA,172,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1925820,TABANI Chiara,F,NA,178,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1925821,VIACAVA Giulia,F,NA,178,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1925822,BETTINI Dafne,F,NA,171,NA,Italy,ITA,2024 Summer,2024,Summer,Paris,Water Polo,Women,NA
1925835,ADEYEYE Adebola,F,NA,188,NA,Nigeria,NGR,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1925840,EBO Lauren,F,NA,193,NA,Nigeria,NGR,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1925856,KUNAIYI-AKPANAH Pallas,F,NA,188,NA,Nigeria,NGR,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1925859,MEJIA CASTILLO Kevin,M,NA,NA,NA,Honduras,HON,2024 Summer,2024,Summer,Paris,Wrestling,Mens Greco-Roman 97kg,NA
1925869,MUSA Murjanatu,F,NA,187,NA,Nigeria,NGR,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1925873,AVILA MANCIA Julimar,F,NA,NA,NA,Honduras,HON,2024 Summer,2024,Summer,Paris,Swimming,Womens 200m Freestyle,NA
1925883,HORREGO Julio,M,NA,NA,NA,Honduras,HON,2024 Summer,2024,Summer,Paris,Swimming,Mens 200m Breaststroke,NA
1925905,OKONKWO Amy,F,NA,188,NA,Nigeria,NGR,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1925942,GRANADO Yohandri,M,NA,NA,NA,Venezuela,VEN,2024 Summer,2024,Summer,Paris,Taekwondo,Men -58kg,NA
1925944,OKORO Ifunanya,F,NA,183,NA,Nigeria,NGR,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1925951,TAIWO Tomi,F,NA,178,NA,Nigeria,NGR,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1925995,CHITUNDU Avell,F,NA,140,NA,Zambia,ZAM,2024 Summer,2024,Summer,Paris,Football,Women,NA
1925999,BANDA Barbra,F,NA,153,NA,Zambia,ZAM,2024 Summer,2024,Summer,Paris,Football,Women,NA
1926015,CHANDA Grace,F,NA,160,NA,Zambia,ZAM,2024 Summer,2024,Summer,Paris,Football,Women,NA
1926018,ZULU Misozi,F,NA,158,NA,Zambia,ZAM,2024 Summer,2024,Summer,Paris,Football,Women,NA
1926035,CHANDA Hellen,F,NA,165,NA,Zambia,ZAM,2024 Summer,2024,Summer,Paris,Football,Women,NA
1926040,MUPOPO Kabange,F,NA,157,NA,Zambia,ZAM,2024 Summer,2024,Summer,Paris,Football,Women,NA
1926043,MWEEMBA Lushomo,F,NA,160,NA,Zambia,ZAM,2024 Summer,2024,Summer,Paris,Football,Women,NA
1926046,TEMBO Martha,F,NA,154,NA,Zambia,ZAM,2024 Summer,2024,Summer,Paris,Football,Women,NA
1926050,MUSOLE Ngambo,F,NA,168,NA,Zambia,ZAM,2024 Summer,2024,Summer,Paris,Football,Women,NA
1926052,ZULU Pauline,F,NA,170,NA,Zambia,ZAM,2024 Summer,2024,Summer,Paris,Football,Women,NA
1926054,KUNDANANJI Racheal,F,NA,170,NA,Zambia,ZAM,2024 Summer,2024,Summer,Paris,Football,Women,NA
1926078,PHIRI Mia,F,NA,NA,NA,Zambia,ZAM,2024 Summer,2024,Summer,Paris,Swimming,Womens 50m Freestyle,NA
1926082,SHAMAMBO Damien,M,NA,NA,NA,Zambia,ZAM,2024 Summer,2024,Summer,Paris,Swimming,Mens 50m Freestyle,NA
1926101,ADEKOYA Kemi,F,NA,160,NA,Bahrain,BRN,2024 Summer,2024,Summer,Paris,Athletics,Womens 400m Hurdles,NA
1926102,YAVI Winfred,F,NA,159,NA,Bahrain,BRN,2024 Summer,2024,Summer,Paris,Athletics,Womens 3000m Steeplechase,Gold
1926104,CHUMBA Eunice Chebichii,F,NA,153,NA,Bahrain,BRN,2024 Summer,2024,Summer,Paris,Athletics,Womens Marathon,NA
1926111,CHELIMO Rose,F,NA,152,NA,Bahrain,BRN,2024 Summer,2024,Summer,Paris,Athletics,Womens Marathon,NA
1926127,BALEW Birhanu,M,NA,165,NA,Bahrain,BRN,2024 Summer,2024,Summer,Paris,Athletics,Mens 10,NA
1926127,BALEW Birhanu,M,NA,165,NA,Bahrain,BRN,2024 Summer,2024,Summer,Paris,Athletics,Mens 5000m,NA
1926196,AMUSAN Tobi,F,NA,168,NA,Nigeria,NGR,2024 Summer,2024,Summer,Paris,Athletics,Womens 100m Hurdles,NA
1926201,ENEKWECHI Chukwuebuka Cornnell,M,NA,180,NA,Nigeria,NGR,2024 Summer,2024,Summer,Paris,Athletics,Mens Shot Put,NA
1926205,ONYEKWERE Chioma,F,NA,177,NA,Nigeria,NGR,2024 Summer,2024,Summer,Paris,Athletics,Womens Discus Throw,NA
1926236,USORO Ruth,F,NA,177,NA,Nigeria,NGR,2024 Summer,2024,Summer,Paris,Athletics,Womens Long Jump,NA
1926293,GINTING Anthony Sinisuka,M,NA,171,NA,Indonesia,INA,2024 Summer,2024,Summer,Paris,Badminton,Mens Singles,NA
1926294,VITIDSARN Kunlavut,M,NA,177,NA,Thailand,THA,2024 Summer,2024,Summer,Paris,Badminton,Mens Singles,Silver
1926295,RAHAYU Apriyani,F,NA,163,NA,Indonesia,INA,2024 Summer,2024,Summer,Paris,Badminton,Womens Doubles,NA
1926300,JOMKOH Supak,M,NA,180,NA,Thailand,THA,2024 Summer,2024,Summer,Paris,Badminton,Mens Doubles,NA
1926303,KEDREN Kittinupong,M,NA,163,NA,Thailand,THA,2024 Summer,2024,Summer,Paris,Badminton,Mens Doubles,NA
1926304,TAN Shannon,F,NA,168,NA,Singapore,SGP,2024 Summer,2024,Summer,Paris,Golf,Womens Individual Stroke Play,NA
1926307,PUAVARANUKROH Dechapol,M,NA,169,NA,Thailand,THA,2024 Summer,2024,Summer,Paris,Badminton,Mixed Doubles,NA
1926309,ALFIAN Fajar,M,NA,177,NA,Indonesia,INA,2024 Summer,2024,Summer,Paris,Badminton,Mens Doubles,NA
1926315,TUNJUNG Gregoria Mariska,F,NA,166,NA,Indonesia,INA,2024 Summer,2024,Summer,Paris,Badminton,Womens Singles,NA
1926317,BINTE MOHAMED RAFAEE Saiyidah Aisy,F,NA,NA,NA,Singapore,SGP,2024 Summer,2024,Summer,Paris,Rowing,Womens Single Sculls,NA
1926319,CHRISTIE Jonatan,M,NA,179,NA,Indonesia,INA,2024 Summer,2024,Summer,Paris,Badminton,Mens Singles,NA
1926323,KATETHONG Supanida,F,NA,163,NA,Thailand,THA,2024 Summer,2024,Summer,Paris,Badminton,Womens Singles,NA
1926326,ARDIANTO Muhammad Rian,M,NA,175,NA,Indonesia,INA,2024 Summer,2024,Summer,Paris,Badminton,Mens Doubles,NA
1926331,MENTARI Pitha Haningtyas,F,NA,158,NA,Indonesia,INA,2024 Summer,2024,Summer,Paris,Badminton,Mixed Doubles,NA
1926334,RIVALDY Rinov,M,NA,170,NA,Indonesia,INA,2024 Summer,2024,Summer,Paris,Badminton,Mixed Doubles,NA
1926336,KITITHARAKUL Jongkolphan,F,NA,171,NA,Thailand,THA,2024 Summer,2024,Summer,Paris,Badminton,Womens Doubles,NA
1926339,PRAJONGJAI Rawinda,F,NA,164,NA,Thailand,THA,2024 Summer,2024,Summer,Paris,Badminton,Womens Doubles,NA
1926340,ROMA Sofia,F,NA,188,NA,Puerto Rico,PUR,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1926341,RAMADHANTI Siti Fadia Silva,F,NA,157,NA,Indonesia,INA,2024 Summer,2024,Summer,Paris,Badminton,Womens Doubles,NA
1926342,TAERATTANACHAI Sapsiree,F,NA,169,NA,Thailand,THA,2024 Summer,2024,Summer,Paris,Badminton,Mixed Doubles,NA
1926343,PEREZ Mariah,F,NA,191,NA,Puerto Rico,PUR,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1926346,INTANON Ratchanok,F,NA,169,NA,Thailand,THA,2024 Summer,2024,Summer,Paris,Badminton,Womens Singles,NA
1926355,GIBSON Ali,F,NA,191,NA,Puerto Rico,PUR,2024 Summer,2024,Summer,Paris,Basketball,Women,NA
1926387,BRUME Ese,F,NA,153,NA,Nigeria,NGR,2024 Summer,2024,Summer,Paris,Athletics,Womens Long Jump,NA
1926391,AMAECHI Obiageri Pamela,F,NA,177,NA,Nigeria,NGR,2024 Summer,2024,Summer,Paris,Athletics,Womens Discus Throw,NA
1926392,OGUNMAKINJU Omolara,F,NA,170,NA,Nigeria,NGR,2024 Summer,2024,Summer,Paris,Athletics,4 x 400m Relay Mixed,NA
1926393,IBADIN Edose,M,NA,179,NA,Nigeria,NGR,2024 Summer,2024,Summer,Paris,Athletics,Mens 800m,NA
1926394,ANUMBA Ashley,F,NA,171,NA,Nigeria,NGR,2024 Summer,2024,Summer,Paris,Athletics,Womens Discus Throw,NA
1926458,ORTIZ Christopher,M,NA,202,NA,Puerto Rico,PUR,2024 Summer,2024,Summer,Paris,Basketball,Men,NA
1926464,CONDITT IV George,M,NA,212,NA,Puerto Rico,PUR,2024 Summer,2024,Summer,Paris,Basketball,Men,NA
1926484,CLAVELL Gian,M,NA,193,NA,Puerto Rico,PUR,2024 Summer,2024,Summer,Paris,Basketball,Men,NA
1926485,THOMPSON JR. Stephen,M,NA,194,NA,Puerto Rico,PUR,2024 Summer,2024,Summer,Paris,Basketball,Men,NA
1926486,MORRISON Joseph,M,NA,NA,NA,New Zealand,NZL,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1926487,SMITH Jake,M,NA,NA,NA,New Zealand,NZL,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1926488,CHILD Simon,M,NA,NA,NA,New Zealand,NZL,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1926490,DIXON Dominic,M,NA,NA,NA,New Zealand,NZL,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1926491,FINDLAY Sean,M,NA,NA,NA,New Zealand,NZL,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1926493,MORRISON Charlie,M,NA,NA,NA,New Zealand,NZL,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1926495,READ Brad,M,NA,NA,NA,New Zealand,NZL,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1926497,HAYWARD Leon,M,NA,NA,NA,New Zealand,NZL,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1926499,TARRANT Blair,M,NA,NA,NA,New Zealand,NZL,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1926501,YORSTON Simon,M,NA,NA,NA,New Zealand,NZL,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1926508,INGLIS Hugo,M,NA,NA,NA,New Zealand,NZL,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1926512,BUSCHL Malachi,M,NA,NA,NA,New Zealand,NZL,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1926513,LANE Sam,M,NA,NA,NA,New Zealand,NZL,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1926514,WOODS Nic,M,NA,NA,NA,New Zealand,NZL,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1926515,RUSSELL Kane,M,NA,NA,NA,New Zealand,NZL,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1926516,BOYDE Scott,M,NA,NA,NA,New Zealand,NZL,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1926519,HOULBROOKE Isaac,M,NA,NA,NA,New Zealand,NZL,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
1926521,PHILLIPS Hayden,M,NA,NA,NA,New Zealand,NZL,2024 Summer,2024,Summer,Paris,Hockey,Men,NA
